algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
PaToH-D,bcsstk29.hgr,no,5,2,0.03,0,0.243,km1,341,341,no
PaToH-D,bcsstk29.hgr,no,1,4,0.03,0,0.462,km1,1159,1159,no
PaToH-D,bcsstk29.hgr,no,2,4,0.03,0,0.463,km1,986,986,no
PaToH-D,bcsstk29.hgr,no,3,4,0.03,0,0.464,km1,952,952,no
PaToH-D,bcsstk29.hgr,no,4,4,0.03,0,0.462,km1,995,995,no
PaToH-D,bcsstk29.hgr,no,5,4,0.03,0,0.46,km1,1060,1060,no
PaToH-D,bcsstk29.hgr,no,1,8,0.03,0,0.662,km1,1931,1931,no
PaToH-D,bcsstk29.hgr,no,2,8,0.03,0,0.663,km1,2040,2040,no
PaToH-D,bcsstk29.hgr,no,3,8,0.03,0,0.664,km1,1994,1994,no
PaToH-D,bcsstk29.hgr,no,4,8,0.03,0,0.663,km1,1989,1989,no
PaToH-D,bcsstk29.hgr,no,5,8,0.03,0,0.663,km1,2038,2038,no
PaToH-D,bcsstk29.hgr,no,1,16,0.03,0,0.856,km1,3168,3168,no
PaToH-D,bcsstk29.hgr,no,2,16,0.03,0,0.86,km1,3306,3306,no
PaToH-D,bcsstk29.hgr,no,3,16,0.03,0,0.859,km1,3205,3205,no
PaToH-D,bcsstk29.hgr,no,4,16,0.03,0,0.858,km1,3364,3364,no
PaToH-D,bcsstk29.hgr,no,5,16,0.03,0,0.855,km1,3314,3314,no
PaToH-D,bcsstk29.hgr,no,1,32,0.03,0.000105697072191,1.048,km1,4965,4965,no
PaToH-D,bcsstk29.hgr,no,2,32,0.03,0,1.046,km1,5048,5048,no
PaToH-D,bcsstk29.hgr,no,3,32,0.03,0,1.057,km1,4904,4904,no
PaToH-D,bcsstk29.hgr,no,4,32,0.03,0,1.052,km1,4813,4813,no
PaToH-D,bcsstk29.hgr,no,5,32,0.03,0,1.056,km1,5049,5049,no
PaToH-D,bcsstk29.hgr,no,1,64,0.03,0,1.244,km1,7506,7506,no
PaToH-D,bcsstk29.hgr,no,2,64,0.03,0,1.251,km1,7754,7754,no
PaToH-D,bcsstk29.hgr,no,3,64,0.03,0,1.25,km1,7407,7407,no
PaToH-D,bcsstk29.hgr,no,4,64,0.03,0,1.252,km1,7697,7697,no
PaToH-D,bcsstk29.hgr,no,5,64,0.03,0,1.246,km1,7585,7585,no
