algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-R,bcsstk29.hgr,no,5,128,0.03,0.0291631,43.0069,km1,7010,5838,no
KaHyPar-R,bcsstk30.hgr,no,1,2,0.03,0.00809901,59.5617,km1,211,211,no
KaHyPar-R,bcsstk30.hgr,no,2,2,0.03,0.00802951,58.9214,km1,212,212,no
KaHyPar-R,bcsstk30.hgr,no,3,2,0.03,0.00787464,59.3815,km1,212,212,no
KaHyPar-R,bcsstk30.hgr,no,4,2,0.03,0.00803348,59.7296,km1,210,210,no
KaHyPar-R,bcsstk30.hgr,no,5,2,0.03,0.0299816,60.2449,km1,214,214,no
KaHyPar-R,bcsstk30.hgr,no,1,4,0.03,0.0137201,98.5238,km1,598,598,no
KaHyPar-R,bcsstk30.hgr,no,2,4,0.03,0.0283932,98.2517,km1,602,602,no
KaHyPar-R,bcsstk30.hgr,no,3,4,0.03,0.015511,97.1179,km1,609,609,no
KaHyPar-R,bcsstk30.hgr,no,4,4,0.03,0.00954249,99.7618,km1,603,603,no
KaHyPar-R,bcsstk30.hgr,no,5,4,0.03,0.0277658,98.2859,km1,640,640,no
