algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
Hype,rhg10.hgr,no,1,2,0.03,0,0.01,km1,331,331,no
Hype,rhg10.hgr,no,1,4,0.03,0,0.007,km1,588,469,no
Hype,rhg10.hgr,no,1,8,0.03,0,0.011,km1,791,520,no
Hype,rhg10.hgr,no,1,16,0.03,0,0.007,km1,894,487,no
Hype,rhg10.hgr,no,1,32,0.03,0,0.01,km1,1099,505,no
Hype,rhg10.hgr,no,1,64,0.03,0.0181818,0.006,km1,1375,513,no
Hype,rhg10.hgr,no,1,128,0.03,0.0357143,0.008,km1,1731,539,no
Hype,rhg11.hgr,no,1,2,0.03,0,0.016,km1,847,847,no
Hype,rhg11.hgr,no,1,4,0.03,0.000512558,0.025,km1,1411,1017,no
Hype,rhg11.hgr,no,1,8,0.03,0.00102459,0.015,km1,1627,997,no
Hype,rhg11.hgr,no,1,16,0.03,0.00204918,0.024,km1,1974,1020,no
Hype,rhg11.hgr,no,1,32,0.03,0.00409836,0.025,km1,2417,1061,no
Hype,rhg11.hgr,no,1,64,0.03,0.00819672,0.015,km1,2796,1001,no
Hype,rhg11.hgr,no,1,128,0.03,0.0163934,0.022,km1,3492,1067,no
Hype,rhg12.hgr,no,1,2,0.03,0,0.03,km1,1252,1252,no
Hype,rhg12.hgr,no,1,4,0.03,0.000275406,0.047,km1,2232,1678,no
Hype,rhg12.hgr,no,1,8,0.03,0.000550661,0.031,km1,2935,1818,no
Hype,rhg12.hgr,no,1,16,0.03,0.00110132,0.048,km1,3703,1926,no
Hype,rhg12.hgr,no,1,32,0.03,0.00220264,0.031,km1,4189,1967,no
Hype,rhg12.hgr,no,1,64,0.03,0.00440529,0.028,km1,4952,1945,no
Hype,rhg12.hgr,no,1,128,0.03,0.00877193,0.047,km1,5759,1976,no
Hype,rhg13.hgr,no,1,2,0.03,0,0.071,km1,2549,2549,no
Hype,rhg13.hgr,no,1,4,0.03,0,0.112,km1,4911,3479,no
Hype,rhg13.hgr,no,1,8,0.03,0.000255363,0.072,km1,5851,3627,no
Hype,rhg13.hgr,no,1,16,0.03,0.000510725,0.11,km1,7240,3836,no
Hype,rhg13.hgr,no,1,32,0.03,0.00102145,0.069,km1,8422,3927,no
Hype,rhg13.hgr,no,1,64,0.03,0.00204082,0.109,km1,9799,3952,no
Hype,rhg13.hgr,no,1,128,0.03,0.00408163,0.07,km1,11077,3957,no
Hype,rhg14.hgr,no,1,2,0.03,0,0.242,km1,6309,6309,no
Hype,rhg14.hgr,no,1,4,0.03,5.94142e-05,0.167,km1,11921,8602,no
Hype,rhg14.hgr,no,1,8,0.03,0.000118821,0.257,km1,14539,8800,no
Hype,rhg14.hgr,no,1,16,0.03,0.000237643,0.169,km1,16999,8923,no
Hype,rhg14.hgr,no,1,32,0.03,0.000475285,0.252,km1,19455,9039,no
Hype,rhg14.hgr,no,1,64,0.03,0.00095057,0.237,km1,21930,9080,no
Hype,rhg14.hgr,no,1,128,0.03,0.00190114,0.161,km1,24539,9224,no
Hype,rhg15.hgr,no,1,2,0.03,1.46539e-05,0.389,km1,15322,15322,no
Hype,rhg15.hgr,no,1,4,0.03,2.93075e-05,0.56,km1,25422,19207,no
Hype,rhg15.hgr,no,1,8,0.03,5.86132e-05,0.381,km1,31854,20016,no
Hype,rhg15.hgr,no,1,16,0.03,0.00011722,0.533,km1,35848,20250,no
Hype,rhg15.hgr,no,1,32,0.03,0.000234412,0.39,km1,41078,20604,no
Hype,rhg15.hgr,no,1,64,0.03,0.000468823,0.528,km1,45222,20630,no
Hype,rhg15.hgr,no,1,128,0.03,0.000937207,0.357,km1,49636,20574,no
Hype,rhg16.hgr,no,1,2,0.03,7.73413e-06,1.192,km1,22986,22986,no
Hype,rhg16.hgr,no,1,4,0.03,1.54681e-05,0.806,km1,42457,31423,no
Hype,rhg16.hgr,no,1,8,0.03,3.09358e-05,1.157,km1,52916,33067,no
Hype,rhg16.hgr,no,1,16,0.03,6.18697e-05,0.797,km1,63635,33580,no
Hype,rhg16.hgr,no,1,32,0.03,0.000123732,1.127,km1,71618,34256,no
Hype,rhg16.hgr,no,1,64,0.03,0.000247463,0.762,km1,79121,34515,no
Hype,rhg16.hgr,no,1,128,0.03,0.000494805,1.033,km1,86582,34609,no
Hype,rhg17.hgr,no,1,2,0.03,4.13837e-06,1.676,km1,28850,28850,no
Hype,rhg17.hgr,no,1,4,0.03,8.27671e-06,2.456,km1,63651,46001,no
Hype,rhg17.hgr,no,1,8,0.03,1.65533e-05,1.651,km1,83730,47984,no
Hype,rhg17.hgr,no,1,16,0.03,3.3106e-05,2.251,km1,102296,49117,no
Hype,rhg17.hgr,no,1,32,0.03,6.6212e-05,1.679,km1,116550,50034,no
