algorithm,graph,timeout,interrupted,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,8,2,0.03,0.00094518,92.73,km1,7590,7590,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,9,2,0.03,0.00188351,86.9453,km1,7268,7268,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,0,32,0.03,0.0296954,281.396,km1,95630,84762,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,1,32,0.03,0.0299145,276.844,km1,94776,83436,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,2,32,0.03,0.0299145,294.06,km1,98037,86481,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,3,32,0.03,0.0299145,260.968,km1,93509,83282,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,4,32,0.03,0.029805,268.342,km1,94717,83832,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,5,32,0.03,0.0299145,268.461,km1,96555,85080,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,6,32,0.03,0.0299145,259.445,km1,95053,84189,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,7,32,0.03,0.0299145,266.244,km1,94877,83831,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,8,32,0.03,0.0299145,275.752,km1,95142,84085,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,9,32,0.03,0.0299145,260.669,km1,95701,84624,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,0,4,0.03,0.0288348,172.253,km1,21831,21831,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,1,4,0.03,0.0292869,144.395,km1,21946,21946,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,2,4,0.03,0.0299992,139.129,km1,21032,21032,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,3,4,0.03,0.0299992,147.746,km1,21402,21402,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,4,4,0.03,0.0299992,120.837,km1,21366,21366,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,5,4,0.03,0.029191,107.13,km1,21323,21323,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,6,4,0.03,0.0299992,140.988,km1,21829,21829,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,7,4,0.03,0.0299992,114.185,km1,21391,21391,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,8,4,0.03,0.0299992,229.345,km1,21165,21165,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,9,4,0.03,0.0299992,176.636,km1,22030,22030,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,0,64,0.03,0.029805,326.777,km1,140053,116995,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,1,64,0.03,0.029805,323.207,km1,137492,115684,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,2,64,0.03,0.029805,334.499,km1,138303,115627,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,3,64,0.03,0.029805,325.172,km1,139401,116453,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,4,64,0.03,0.029805,327.493,km1,138722,116457,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,5,64,0.03,0.029805,330.225,km1,138290,116172,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,6,64,0.03,0.029805,329.938,km1,139696,116787,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,7,64,0.03,0.029805,331.07,km1,138107,115503,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,8,64,0.03,0.029805,337.853,km1,138723,116620,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,9,64,0.03,0.029805,328.187,km1,139962,116945,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,0,8,0.03,0.0299992,197.634,km1,40562,39370,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,1,8,0.03,0.0291773,170.717,km1,40338,38750,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,2,8,0.03,0.0296156,198.846,km1,39886,38205,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,3,8,0.03,0.0299992,188.1,km1,40359,38924,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,4,8,0.03,0.0299992,192.664,km1,41464,40145,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,5,8,0.03,0.0299992,191.303,km1,40169,38718,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,6,8,0.03,0.0299992,169.918,km1,40193,38541,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,7,8,0.03,0.0299992,242.948,km1,40430,38780,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,8,8,0.03,0.0299444,218.024,km1,40331,38709,no
kKaHyPar,3Dspectralwave2.mtx.hgr,no,no,9,8,0.03,0.0298622,231.786,km1,41058,39310,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,0,128,0.03,0.0273224,10.2845,km1,7060,6222,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,1,128,0.03,0.0273224,10.4033,km1,7049,6221,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,2,128,0.03,0.0273224,10.2969,km1,7149,6328,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,3,128,0.03,0.0273224,10.383,km1,7036,6207,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,4,128,0.03,0.0273224,10.3756,km1,7056,6232,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,5,128,0.03,0.0273224,10.238,km1,7032,6203,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,6,128,0.03,0.0273224,10.1956,km1,6980,6148,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,7,128,0.03,0.0273224,10.2807,km1,7044,6218,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,8,128,0.03,0.0273224,10.2559,km1,7044,6215,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,9,128,0.03,0.0273224,10.3205,km1,7054,6212,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,0,16,0.03,0.0273224,3.29074,km1,1884,1820,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,1,16,0.03,0.0259563,3.28017,km1,1860,1792,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,2,16,0.03,0.0245902,3.24088,km1,1818,1746,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,3,16,0.03,0.0252732,3.26259,km1,1852,1788,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,4,16,0.03,0.0266393,3.08039,km1,1894,1830,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,5,16,0.03,0.0252732,3.71523,km1,1864,1796,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,6,16,0.03,0.0259563,3.392,km1,1826,1758,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,7,16,0.03,0.0280055,3.29323,km1,1916,1852,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,8,16,0.03,0.0239071,3.12798,km1,1878,1814,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,9,16,0.03,0.0286885,3.32322,km1,1848,1780,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,0,2,0.03,0.00350248,0.930032,km1,210,210,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,1,2,0.03,0.00350248,1.1013,km1,210,210,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,2,2,0.03,0.00350248,0.983087,km1,210,210,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,3,2,0.03,0.00350248,0.856073,km1,210,210,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,4,2,0.03,0.00350248,0.977876,km1,210,210,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,5,2,0.03,0.00350248,0.998263,km1,210,210,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,6,2,0.03,0.00350248,0.907873,km1,210,210,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,7,2,0.03,0.00350248,0.961796,km1,210,210,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,8,2,0.03,0.00350248,0.931212,km1,210,210,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,9,2,0.03,0.00350248,0.972492,km1,210,210,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,0,32,0.03,0.0286885,5.01436,km1,2970,2810,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,1,32,0.03,0.0259563,5.03792,km1,3040,2876,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,2,32,0.03,0.0286885,4.76438,km1,3028,2868,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,3,32,0.03,0.0286885,4.94087,km1,2982,2822,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,4,32,0.03,0.0273224,4.95142,km1,3012,2848,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,5,32,0.03,0.0286885,4.9243,km1,3010,2850,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,6,32,0.03,0.0286885,4.94617,km1,2972,2816,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,7,32,0.03,0.0286885,5.0146,km1,3020,2852,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,8,32,0.03,0.0286885,4.89483,km1,2970,2813,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,9,32,0.03,0.0286885,4.81154,km1,3004,2840,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,0,4,0.03,0.0128139,2.25609,km1,648,644,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,1,4,0.03,0.0263113,2.39835,km1,660,656,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,2,4,0.03,0.00119597,2.77882,km1,650,642,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,3,4,0.03,0.0239194,2.22779,km1,658,654,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,4,4,0.03,0.0194772,2.67906,km1,646,642,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,5,4,0.03,0.0121305,1.59803,km1,646,646,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,6,4,0.03,0.0297283,1.95502,km1,658,654,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,7,4,0.03,0.0097386,1.76278,km1,652,648,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,8,4,0.03,0.0259696,2.47013,km1,648,644,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,9,4,0.03,0.0290449,2.86887,km1,650,646,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,0,64,0.03,0.0273224,7.21568,km1,4680,4295,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,1,64,0.03,0.0273224,7.03319,km1,4683,4307,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,2,64,0.03,0.0273224,7.25725,km1,4588,4192,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,3,64,0.03,0.0273224,7.00452,km1,4676,4292,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,4,64,0.03,0.0273224,7.01844,km1,4644,4256,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,5,64,0.03,0.0273224,6.96584,km1,4596,4204,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,6,64,0.03,0.0273224,7.02582,km1,4702,4322,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,7,64,0.03,0.0273224,7.10867,km1,4661,4273,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,8,64,0.03,0.0273224,7.14906,km1,4660,4268,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,9,64,0.03,0.0273224,7.04972,km1,4684,4295,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,0,8,0.03,0.0239153,2.3854,km1,1096,1072,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,1,8,0.03,0.0245986,2.44447,km1,1102,1078,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,2,8,0.03,0.0211821,2.60305,km1,1116,1092,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,3,8,0.03,0.0133242,2.50638,km1,1124,1100,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,4,8,0.03,0.0263068,2.87197,km1,1150,1126,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,5,8,0.03,0.0242569,3.48924,km1,1132,1108,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,6,8,0.03,0.0170823,2.74901,km1,1104,1080,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,7,8,0.03,0.0252819,2.9059,km1,1146,1122,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,8,8,0.03,0.0269901,2.63134,km1,1124,1100,no
kKaHyPar,ABACUS_shell_hd.mtx.hgr,no,no,9,8,0.03,0.0266484,2.90098,km1,1158,1130,no
kKaHyPar,af23560.mtx.hgr,no,no,0,128,0.03,0.027027,16.9366,km1,22284,15741,no
kKaHyPar,af23560.mtx.hgr,no,no,1,128,0.03,0.027027,16.7656,km1,22218,15610,no
kKaHyPar,af23560.mtx.hgr,no,no,2,128,0.03,0.027027,16.9393,km1,22149,15589,no
kKaHyPar,af23560.mtx.hgr,no,no,3,128,0.03,0.027027,16.5671,km1,22121,15529,no
kKaHyPar,af23560.mtx.hgr,no,no,4,128,0.03,0.027027,16.9342,km1,22155,15532,no
kKaHyPar,af23560.mtx.hgr,no,no,5,128,0.03,0.027027,16.7323,km1,22078,15441,no
kKaHyPar,af23560.mtx.hgr,no,no,6,128,0.03,0.027027,16.8286,km1,22025,15448,no
kKaHyPar,af23560.mtx.hgr,no,no,7,128,0.03,0.027027,16.9111,km1,22170,15608,no
kKaHyPar,af23560.mtx.hgr,no,no,8,128,0.03,0.027027,16.746,km1,22167,15517,no
kKaHyPar,af23560.mtx.hgr,no,no,9,128,0.03,0.027027,16.7071,km1,22224,15718,no
kKaHyPar,af23560.mtx.hgr,no,no,0,16,0.03,0.0285132,4.12945,km1,5827,5323,no
kKaHyPar,af23560.mtx.hgr,no,no,1,16,0.03,0.0291921,3.95548,km1,5827,5315,no
kKaHyPar,af23560.mtx.hgr,no,no,2,16,0.03,0.029871,3.90383,km1,5906,5394,no
kKaHyPar,af23560.mtx.hgr,no,no,3,16,0.03,0.0285132,4.7416,km1,5858,5354,no
kKaHyPar,af23560.mtx.hgr,no,no,4,16,0.03,0.029871,4.04563,km1,5810,5298,no
kKaHyPar,af23560.mtx.hgr,no,no,5,16,0.03,0.029871,3.86297,km1,5918,5470,no
kKaHyPar,af23560.mtx.hgr,no,no,6,16,0.03,0.029871,3.95317,km1,5819,5339,no
kKaHyPar,af23560.mtx.hgr,no,no,7,16,0.03,0.029871,3.93969,km1,5886,5410,no
kKaHyPar,af23560.mtx.hgr,no,no,8,16,0.03,0.0285132,4.3142,km1,5840,5392,no
kKaHyPar,af23560.mtx.hgr,no,no,9,16,0.03,0.029871,4.36195,km1,5782,5270,no
kKaHyPar,af23560.mtx.hgr,no,no,0,2,0.03,0,0.856846,km1,608,608,no
kKaHyPar,af23560.mtx.hgr,no,no,1,2,0.03,0,1.0019,km1,608,608,no
kKaHyPar,af23560.mtx.hgr,no,no,2,2,0.03,0,0.981706,km1,608,608,no
kKaHyPar,af23560.mtx.hgr,no,no,3,2,0.03,0,0.991967,km1,608,608,no
kKaHyPar,af23560.mtx.hgr,no,no,4,2,0.03,0,0.938752,km1,608,608,no
kKaHyPar,af23560.mtx.hgr,no,no,5,2,0.03,0,0.975092,km1,608,608,no
kKaHyPar,af23560.mtx.hgr,no,no,6,2,0.03,0,1.07896,km1,608,608,no
kKaHyPar,af23560.mtx.hgr,no,no,7,2,0.03,0,0.981935,km1,608,608,no
kKaHyPar,af23560.mtx.hgr,no,no,8,2,0.03,0,0.995072,km1,608,608,no
kKaHyPar,af23560.mtx.hgr,no,no,9,2,0.03,0,0.944935,km1,608,608,no
kKaHyPar,af23560.mtx.hgr,no,no,0,32,0.03,0.0298507,5.13759,km1,9226,7877,no
kKaHyPar,af23560.mtx.hgr,no,no,1,32,0.03,0.0284939,5.42872,km1,9269,7966,no
kKaHyPar,af23560.mtx.hgr,no,no,2,32,0.03,0.0298507,5.52098,km1,9303,7960,no
kKaHyPar,af23560.mtx.hgr,no,no,3,32,0.03,0.0298507,5.84622,km1,9191,7869,no
kKaHyPar,af23560.mtx.hgr,no,no,4,32,0.03,0.0298507,5.37724,km1,9326,8001,no
kKaHyPar,af23560.mtx.hgr,no,no,5,32,0.03,0.0298507,5.48935,km1,9209,7877,no
kKaHyPar,af23560.mtx.hgr,no,no,6,32,0.03,0.0298507,5.49535,km1,9334,7991,no
kKaHyPar,af23560.mtx.hgr,no,no,7,32,0.03,0.0298507,5.50957,km1,9181,7876,no
kKaHyPar,af23560.mtx.hgr,no,no,8,32,0.03,0.0298507,5.30464,km1,9383,8098,no
kKaHyPar,af23560.mtx.hgr,no,no,9,32,0.03,0.0298507,5.37363,km1,9368,8075,no
kKaHyPar,af23560.mtx.hgr,no,no,0,4,0.03,0.00135823,1.74781,km1,1824,1824,no
kKaHyPar,af23560.mtx.hgr,no,no,1,4,0.03,0.000339559,1.79662,km1,1824,1824,no
kKaHyPar,af23560.mtx.hgr,no,no,2,4,0.03,0.0186757,1.85757,km1,1824,1824,no
kKaHyPar,af23560.mtx.hgr,no,no,3,4,0.03,0.00169779,1.74987,km1,1824,1824,no
kKaHyPar,af23560.mtx.hgr,no,no,4,4,0.03,0.0125637,1.82834,km1,1824,1824,no
kKaHyPar,af23560.mtx.hgr,no,no,5,4,0.03,0.00152801,1.58987,km1,1824,1824,no
kKaHyPar,af23560.mtx.hgr,no,no,6,4,0.03,0.0179966,1.74796,km1,1824,1824,no
kKaHyPar,af23560.mtx.hgr,no,no,7,4,0.03,0.00441426,1.79807,km1,1824,1824,no
kKaHyPar,af23560.mtx.hgr,no,no,8,4,0.03,0.0179966,1.58949,km1,1824,1824,no
kKaHyPar,af23560.mtx.hgr,no,no,9,4,0.03,0.00713073,1.73736,km1,1824,1824,no
kKaHyPar,af23560.mtx.hgr,no,no,0,64,0.03,0.0298103,10.5204,km1,14430,11330,no
kKaHyPar,af23560.mtx.hgr,no,no,1,64,0.03,0.0298103,10.2607,km1,14407,11402,no
kKaHyPar,af23560.mtx.hgr,no,no,2,64,0.03,0.0298103,10.2685,km1,14351,11331,no
kKaHyPar,af23560.mtx.hgr,no,no,3,64,0.03,0.0298103,10.2383,km1,14529,11576,no
kKaHyPar,af23560.mtx.hgr,no,no,4,64,0.03,0.0298103,10.2662,km1,14345,11324,no
kKaHyPar,af23560.mtx.hgr,no,no,5,64,0.03,0.0298103,10.6023,km1,14461,11472,no
kKaHyPar,af23560.mtx.hgr,no,no,6,64,0.03,0.0298103,10.1453,km1,14421,11446,no
kKaHyPar,af23560.mtx.hgr,no,no,7,64,0.03,0.0298103,10.2361,km1,14355,11331,no
kKaHyPar,af23560.mtx.hgr,no,no,8,64,0.03,0.0298103,10.2709,km1,14411,11348,no
kKaHyPar,af23560.mtx.hgr,no,no,9,64,0.03,0.0298103,10.3612,km1,14362,11322,no
kKaHyPar,af23560.mtx.hgr,no,no,0,8,0.03,0.0298812,4.20791,km1,3523,3331,no
kKaHyPar,af23560.mtx.hgr,no,no,1,8,0.03,0.0258065,3.27024,km1,3414,3222,no
kKaHyPar,af23560.mtx.hgr,no,no,2,8,0.03,0.0285229,4.92739,km1,3418,3226,no
kKaHyPar,af23560.mtx.hgr,no,no,3,8,0.03,0.0298812,3.30283,km1,3619,3459,no
kKaHyPar,af23560.mtx.hgr,no,no,4,8,0.03,0.0278438,5.19683,km1,3551,3359,no
kKaHyPar,af23560.mtx.hgr,no,no,5,8,0.03,0.0268251,4.61568,km1,3474,3282,no
kKaHyPar,af23560.mtx.hgr,no,no,6,8,0.03,0.0285229,3.34988,km1,3417,3225,no
kKaHyPar,af23560.mtx.hgr,no,no,7,8,0.03,0.0254669,4.27686,km1,3511,3319,no
kKaHyPar,af23560.mtx.hgr,no,no,8,8,0.03,0.0281834,4.31915,km1,3548,3356,no
kKaHyPar,af23560.mtx.hgr,no,no,9,8,0.03,0.0275042,3.75885,km1,3564,3372,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,0,128,0.03,0.0292249,23.0561,km1,64100,61100,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,1,128,0.03,0.0292249,23.1131,km1,64060,61030,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,2,128,0.03,0.0292249,22.8678,km1,64785,61785,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,3,128,0.03,0.0292249,22.9503,km1,64570,61540,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,4,128,0.03,0.0292249,23.0729,km1,64895,61895,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,5,128,0.03,0.0292249,23.194,km1,64680,61725,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,6,128,0.03,0.0292249,23.4055,km1,64330,61315,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,7,128,0.03,0.0292249,23.0473,km1,64855,61885,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,8,128,0.03,0.0292249,22.9031,km1,65090,62105,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,9,128,0.03,0.0292249,23.0492,km1,64345,61345,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,0,16,0.03,0.0215395,10.7023,km1,17900,17690,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,1,16,0.03,0.018998,10.8524,km1,17685,17475,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,2,16,0.03,0.0215395,10.8569,km1,17940,17730,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,3,16,0.03,0.0212218,10.1126,km1,17935,17725,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,4,16,0.03,0.0218572,11.1474,km1,17810,17600,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,5,16,0.03,0.0259872,11.2592,km1,17515,17305,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,6,16,0.03,0.021063,9.31129,km1,17885,17675,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,7,16,0.03,0.0234457,11.3535,km1,17610,17400,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,8,16,0.03,0.0221749,9.81947,km1,17800,17590,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,9,16,0.03,0.0255107,9.75929,km1,17795,17585,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,0,2,0.03,7.9424e-06,4.82313,km1,1700,1700,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,1,2,0.03,7.9424e-06,4.98212,km1,1700,1700,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,2,2,0.03,7.9424e-06,4.76922,km1,1700,1700,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,3,2,0.03,7.9424e-06,4.82226,km1,1700,1700,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,4,2,0.03,7.9424e-06,5.1075,km1,1700,1700,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,5,2,0.03,7.9424e-06,5.3862,km1,1700,1700,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,6,2,0.03,7.9424e-06,4.88165,km1,1700,1700,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,7,2,0.03,7.9424e-06,5.29898,km1,1700,1700,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,8,2,0.03,7.9424e-06,5.57741,km1,1700,1700,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,9,2,0.03,7.9424e-06,5.68143,km1,1700,1700,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,0,32,0.03,0.0273842,12.5053,km1,28750,28195,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,1,32,0.03,0.0273842,13.4763,km1,28535,27980,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,2,32,0.03,0.0257958,13.3071,km1,28565,28025,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,3,32,0.03,0.0299257,13.5071,km1,28050,27495,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,4,32,0.03,0.0283373,12.2858,km1,29005,28420,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,5,32,0.03,0.022619,13.6082,km1,28145,27590,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,6,32,0.03,0.0292903,13.0779,km1,28125,27585,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,7,32,0.03,0.0257958,12.2832,km1,28535,27980,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,8,32,0.03,0.0283373,12.2169,km1,28835,28265,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,9,32,0.03,0.0267488,13.4826,km1,28995,28440,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,0,4,0.03,0.00927669,5.93919,km1,5100,5100,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,1,4,0.03,0.0116197,5.5182,km1,5100,5100,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,2,4,0.03,0.0026051,5.99282,km1,5100,5100,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,3,4,0.03,0.0236127,5.98121,km1,5100,5100,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,4,4,0.03,0.0181721,5.94725,km1,5100,5100,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,5,4,0.03,0.0170999,5.029,km1,5100,5100,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,6,4,0.03,0.0163851,5.26664,km1,5100,5100,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,7,4,0.03,0.00554377,5.58349,km1,5100,5100,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,8,4,0.03,0.0111829,5.23131,km1,5100,5100,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,9,4,0.03,0.014201,5.79029,km1,5100,5100,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,0,64,0.03,0.0279543,16.0245,km1,42545,41195,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,1,64,0.03,0.0292249,15.2567,km1,43485,42135,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,2,64,0.03,0.0285896,15.6227,km1,42850,41485,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,3,64,0.03,0.0279543,15.2992,km1,43315,41935,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,4,64,0.03,0.0292249,15.5804,km1,42870,41520,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,5,64,0.03,0.0292249,15.318,km1,43000,41650,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,6,64,0.03,0.0285896,15.5109,km1,42800,41435,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,7,64,0.03,0.0298602,15.1178,km1,42830,41480,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,8,64,0.03,0.0298602,14.9677,km1,43185,41835,no
kKaHyPar,af_4_k101.mtx.hgr,no,no,9,64,0.03,0.0292249,15.29,km1,42695,41330,no
