algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
hMetis-R,bcsstk29.hgr,no,5,8,0.03,0.0103318888067,252.44,km1,1832,1749,no
hMetis-R,bcsstk29.hgr,no,1,16,0.03,0.0145333474263,311.482,km1,3176,2984,no
hMetis-R,bcsstk29.hgr,no,2,16,0.03,0.0206637776134,313.888,km1,2999,2798,no
hMetis-R,bcsstk29.hgr,no,3,16,0.03,0.0167001374062,312.141,km1,3034,2836,no
hMetis-R,bcsstk29.hgr,no,4,16,0.03,0.0123665574464,314.78,km1,3074,2846,no
hMetis-R,bcsstk29.hgr,no,5,16,0.03,0.0114681323327,315.276,km1,3044,2801,no
hMetis-R,bcsstk29.hgr,no,1,32,0.03,0.0196596554275,360.425,km1,4842,4333,no
hMetis-R,bcsstk29.hgr,no,2,32,0.03,0.01881407885,361.193,km1,4837,4368,no
hMetis-R,bcsstk29.hgr,no,3,32,0.03,0.0177571081281,357.975,km1,4832,4324,no
hMetis-R,bcsstk29.hgr,no,4,32,0.03,0.0158545608287,361.685,km1,4841,4382,no
hMetis-R,bcsstk29.hgr,no,5,32,0.03,0.0187083817778,362.946,km1,4874,4399,no
hMetis-R,bcsstk29.hgr,no,1,64,0.03,0.0179666032551,408.662,km1,7115,6093,no
hMetis-R,bcsstk29.hgr,no,2,64,0.03,0.0272669625872,410.346,km1,7229,6196,no
hMetis-R,bcsstk29.hgr,no,3,64,0.03,0.0169097442401,411.005,km1,7214,6140,no
hMetis-R,bcsstk29.hgr,no,4,64,0.03,0.0228281547242,411.019,km1,7077,6138,no
hMetis-R,bcsstk29.hgr,no,5,64,0.03,0.0186007186641,405.677,km1,6830,5880,no
hMetis-R,bcsstk29.hgr,no,1,128,0.03,0.0240912933221,446.472,km1,10526,8209,no
hMetis-R,bcsstk29.hgr,no,2,128,0.03,0.0190194420964,454.324,km1,10607,8295,no
hMetis-R,bcsstk29.hgr,no,3,128,0.03,0.0194420963652,450.684,km1,10757,8438,no
hMetis-R,bcsstk29.hgr,no,4,128,0.03,0.0211327134404,455.367,km1,10692,8351,no
hMetis-R,bcsstk29.hgr,no,5,128,0.03,0.0181741335587,457.803,km1,10713,8412,no
hMetis-R,bcsstk30.hgr,no,1,2,0.03,0.0042629486818,1148.223,km1,22230,22230,no
hMetis-R,bcsstk30.hgr,no,2,2,0.03,0.00995151317801,1153.974,km1,22238,22238,no
hMetis-R,bcsstk30.hgr,no,3,2,0.03,0.0293045456892,1178.553,km1,22222,22222,no
hMetis-R,bcsstk30.hgr,no,4,2,0.03,0.028540113811,1162.268,km1,22284,22284,no
hMetis-R,bcsstk30.hgr,no,5,2,0.03,0.00980656895176,1166.991,km1,22253,22253,no
hMetis-R,bcsstk30.hgr,no,1,4,0.03,0.0223849480385,1437.693,km1,22890,22304,no
hMetis-R,bcsstk30.hgr,no,2,4,0.03,0.0195496007084,1445.056,km1,22946,22335,no
hMetis-R,bcsstk30.hgr,no,3,4,0.03,0.0247715639283,1418.001,km1,22857,22291,no
hMetis-R,bcsstk30.hgr,no,4,4,0.03,0.0182828278817,1441.435,km1,22863,22280,no
hMetis-R,bcsstk30.hgr,no,5,4,0.03,0.0228932455991,1405.38,km1,22936,22338,no
hMetis-R,bcsstk30.hgr,no,1,8,0.03,0.0142878700034,1703.768,km1,24053,22401,no
hMetis-R,bcsstk30.hgr,no,2,8,0.03,0.0141449118822,1696.168,km1,24097,22440,no
hMetis-R,bcsstk30.hgr,no,3,8,0.03,0.0168055213603,1698.929,km1,24127,22433,no
