algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,2,32,0.03,1,0.0299831,65.3543,km1,61070,61070,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,3,32,0.03,1,0.0299831,65.2791,km1,61070,61070,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,4,32,0.03,1,0.0299831,65.2775,km1,61070,61070,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,5,32,0.03,1,0.0299831,65.2843,km1,61070,61070,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,6,32,0.03,1,0.0299831,65.211,km1,61070,61070,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,7,32,0.03,1,0.0299831,88.7157,km1,61070,61070,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,8,32,0.03,1,0.0299831,88.194,km1,61070,61070,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,9,32,0.03,1,0.0299831,88.218,km1,61070,61070,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,10,4,0.03,1,0.0298786,63.4855,km1,31338,31338,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,1,4,0.03,1,0.0298786,86.6188,km1,31338,31338,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,2,4,0.03,1,0.0298786,86.4389,km1,31338,31338,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,3,4,0.03,1,0.0298786,86.2507,km1,31338,31338,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,4,4,0.03,1,0.0298786,86.6723,km1,31338,31338,no
