algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
PaToH-Q,bcsstk29.hgr,no,5,32,0.03,0,5.567,km1,3210,3210,no
PaToH-Q,bcsstk29.hgr,no,1,64,0.03,0,7.195,km1,4944,4944,no
PaToH-Q,bcsstk29.hgr,no,2,64,0.03,0,7.3,km1,4724,4724,no
PaToH-Q,bcsstk29.hgr,no,3,64,0.03,0.000211371803001,7.254,km1,4806,4806,no
PaToH-Q,bcsstk29.hgr,no,4,64,0.03,0,7.178,km1,4788,4788,no
PaToH-Q,bcsstk29.hgr,no,5,64,0.03,0.000211371803001,7.339,km1,4822,4822,no
PaToH-Q,bcsstk29.hgr,no,1,128,0.03,0.000422654268808,8.947,km1,7373,7373,no
PaToH-Q,bcsstk29.hgr,no,2,128,0.03,0.00211327134404,8.915,km1,7375,7375,no
PaToH-Q,bcsstk29.hgr,no,3,128,0.03,0.00211327134404,8.905,km1,7387,7387,no
PaToH-Q,bcsstk29.hgr,no,4,128,0.03,0.000422654268808,8.68,km1,7365,7365,no
PaToH-Q,bcsstk29.hgr,no,5,128,0.03,0.00169061707523,8.894,km1,7478,7478,no
PaToH-Q,bcsstk30.hgr,no,1,2,0.03,0.019954650327,4.307,km1,263,263,no
PaToH-Q,bcsstk30.hgr,no,2,2,0.03,0.0150543441572,4.213,km1,226,226,no
PaToH-Q,bcsstk30.hgr,no,3,2,0.03,0,4.458,km1,249,249,no
PaToH-Q,bcsstk30.hgr,no,4,2,0.03,0.0197958073393,4.35,km1,244,244,no
PaToH-Q,bcsstk30.hgr,no,5,2,0.03,0.0152449557424,4.435,km1,260,260,no
PaToH-Q,bcsstk30.hgr,no,1,4,0.03,0.0104876082614,7.81,km1,730,730,no
PaToH-Q,bcsstk30.hgr,no,2,4,0.03,0.00247397953308,8.557,km1,692,692,no
PaToH-Q,bcsstk30.hgr,no,3,4,0.03,0.0130688068112,8.659,km1,753,753,no
PaToH-Q,bcsstk30.hgr,no,4,4,0.03,0.00777139317213,8.553,km1,779,779,no
PaToH-Q,bcsstk30.hgr,no,5,4,0.03,0.0116153934739,7.967,km1,722,722,no
PaToH-Q,bcsstk30.hgr,no,1,8,0.03,0.00282739395287,13.195,km1,1501,1501,no
PaToH-Q,bcsstk30.hgr,no,2,8,0.03,0.0044158175219,13.071,km1,1537,1537,no
PaToH-Q,bcsstk30.hgr,no,3,8,0.03,0.00472556011786,12.391,km1,1493,1493,no
PaToH-Q,bcsstk30.hgr,no,4,8,0.03,0.00634575215827,13.284,km1,1528,1528,no
PaToH-Q,bcsstk30.hgr,no,5,8,0.03,0.00406636433671,12.944,km1,1506,1506,no
PaToH-Q,bcsstk30.hgr,no,1,16,0.03,0.00303386492153,17.446,km1,3074,3074,no
PaToH-Q,bcsstk30.hgr,no,2,16,0.03,0.00246203697821,17.647,km1,3142,3142,no
PaToH-Q,bcsstk30.hgr,no,3,16,0.03,0.00403456382235,17.328,km1,3132,3132,no
PaToH-Q,bcsstk30.hgr,no,4,16,0.03,0.0025891098545,17.311,km1,3126,3126,no
