algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-K,as-22july06.graph.hgr,no,2,8,0.03,1,0.0299547,9.90108,km1,11077,11077,no
KaHyPar-K,as-22july06.graph.hgr,no,3,8,0.03,1,0.0299547,9.77888,km1,11077,11077,no
KaHyPar-K,as-22july06.graph.hgr,no,4,8,0.03,1,0.0299547,9.83116,km1,11077,11077,no
KaHyPar-K,as-22july06.graph.hgr,no,5,8,0.03,1,0.0299547,9.81415,km1,11077,11077,no
KaHyPar-K,as-22july06.graph.hgr,no,6,8,0.03,1,0.0299547,10.0172,km1,11077,11077,no
KaHyPar-K,as-22july06.graph.hgr,no,7,8,0.03,1,0.0299547,9.84832,km1,11077,11077,no
KaHyPar-K,as-22july06.graph.hgr,no,8,8,0.03,1,0.0299547,9.99444,km1,11077,11077,no
KaHyPar-K,as-22july06.graph.hgr,no,9,8,0.03,1,0.0299547,9.81593,km1,11077,11077,no
KaHyPar-K,as-skitter.graph.hgr,no,10,128,0.03,1,0.0299815,5610.71,km1,1895497,1895497,no
KaHyPar-K,as-skitter.graph.hgr,no,1,128,0.03,1,0.0299815,5624.68,km1,1895497,1895497,no
KaHyPar-K,as-skitter.graph.hgr,no,2,128,0.03,1,0.0299815,5626.61,km1,1895497,1895497,no
KaHyPar-K,as-skitter.graph.hgr,no,3,128,0.03,1,0.0299815,5633.63,km1,1895497,1895497,no
KaHyPar-K,as-skitter.graph.hgr,no,4,128,0.03,1,0.0299815,5626.0,km1,1895497,1895497,no
KaHyPar-K,as-skitter.graph.hgr,no,5,128,0.03,1,0.0299815,5582.96,km1,1895497,1895497,no
KaHyPar-K,as-skitter.graph.hgr,no,6,128,0.03,1,0.0299815,5571.65,km1,1895497,1895497,no
KaHyPar-K,as-skitter.graph.hgr,no,7,128,0.03,1,0.0299815,5610.03,km1,1895497,1895497,no
KaHyPar-K,as-skitter.graph.hgr,no,8,128,0.03,1,0.0299815,5594.53,km1,1895497,1895497,no
KaHyPar-K,as-skitter.graph.hgr,no,9,128,0.03,1,0.0299815,5589.31,km1,1895497,1895497,no
KaHyPar-K,as-skitter.graph.hgr,no,10,16,0.03,1,0.029985,6901.06,km1,864831,864831,no
KaHyPar-K,as-skitter.graph.hgr,no,1,16,0.03,1,0.029985,6948.76,km1,864831,864831,no
