algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
PaToH-S,3Dspectralwave2.mtx.hgr,no,1,128,0.03,0.0152051,12.7952,km1,222924,164901,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,2,128,0.03,0.0169584,12.835,km1,225463,166400,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,3,128,0.03,0.0156434,12.8102,km1,224333,166130,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,4,128,0.03,0.0169584,12.8118,km1,222515,164331,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,5,128,0.03,0.0165201,13.5619,km1,224941,165319,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,6,128,0.03,0.0160818,12.8322,km1,225396,166434,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,7,128,0.03,0.0165201,12.8233,km1,223085,165408,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,8,128,0.03,0.012575,12.7745,km1,224834,165969,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,9,128,0.03,0.0169584,12.8922,km1,226843,166649,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,0,16,0.03,0.0152051,8.14688,km1,76450,71338,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,1,16,0.03,0.0152051,7.93017,km1,76450,71338,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,2,16,0.03,0.0223829,7.9708,km1,78374,73172,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,3,16,0.03,0.0223829,8.27902,km1,78322,73011,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,4,16,0.03,0.0194789,8.66946,km1,79231,73853,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,5,16,0.03,0.0223829,8.26915,km1,79930,74057,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,6,16,0.03,0.0223829,8.02008,km1,81210,74831,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,7,16,0.03,0.019205,7.91958,km1,78094,72090,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,8,16,0.03,0.0219446,7.97793,km1,80252,74815,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,9,16,0.03,0.0223829,7.91429,km1,81101,74781,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,0,2,0.03,0.0299992,2.35855,km1,8346,8346,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,1,2,0.03,0.0299992,2.34712,km1,8346,8346,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,2,2,0.03,0.0299992,2.14075,km1,8431,8431,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,3,2,0.03,0.0299992,2.16847,km1,8343,8343,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,4,2,0.03,0.0299992,2.21629,km1,8397,8397,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,5,2,0.03,0.0299992,2.21877,km1,8413,8413,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,6,2,0.03,0.0299992,2.38476,km1,8441,8441,no
