,graph,k,epsilon,km1,imbalance,objective,totalPartitionTime,algorithm,failed,timeout,cut
1079,poisson3Db.mtx.hgr,4,0.03,68979,0.0,km1,1.329,HYPE,no,no,0
1080,poisson3Db.mtx.hgr,8,0.03,87982,0.0,km1,1.256,HYPE,no,no,0
1081,poisson3Db.mtx.hgr,16,0.03,119695,0.0,km1,1.2819999999999998,HYPE,no,no,0
1082,poisson3Db.mtx.hgr,32,0.03,136562,0.0,km1,1.25,HYPE,no,no,0
1083,poisson3Db.mtx.hgr,64,0.03,164292,0.0,km1,1.2670000000000001,HYPE,no,no,0
1084,poisson3Db.mtx.hgr,128,0.03,199930,0.0,km1,1.2830000000000001,HYPE,no,no,0
1085,poli3.mtx.hgr,2,0.03,643,0.0,km1,0.045,HYPE,no,no,0
1086,poli3.mtx.hgr,4,0.03,1168,0.0,km1,0.044000000000000004,HYPE,no,no,0
1087,poli3.mtx.hgr,8,0.03,1613,0.0,km1,0.044000000000000004,HYPE,no,no,0
1088,poli3.mtx.hgr,16,0.03,1970,0.0,km1,0.044000000000000004,HYPE,no,no,0
1089,poli3.mtx.hgr,32,0.03,2304,0.0,km1,0.043,HYPE,no,no,0
1090,poli3.mtx.hgr,64,0.03,2564,0.0,km1,0.043,HYPE,no,no,0
1091,poli3.mtx.hgr,128,0.03,2889,0.0,km1,0.040999999999999995,HYPE,no,no,0
1092,powersim.mtx.hgr,2,0.03,1468,0.0,km1,0.042,HYPE,no,no,0
1093,powersim.mtx.hgr,4,0.03,1995,0.0,km1,0.042,HYPE,no,no,0
1094,powersim.mtx.hgr,8,0.03,2370,0.0,km1,0.043,HYPE,no,no,0
1095,powersim.mtx.hgr,16,0.03,2550,0.0,km1,0.043,HYPE,no,no,0
1096,powersim.mtx.hgr,32,0.03,2820,0.0,km1,0.042,HYPE,no,no,0
1097,powersim.mtx.hgr,64,0.03,3405,0.0,km1,0.040999999999999995,HYPE,no,no,0
1098,powersim.mtx.hgr,128,0.03,4019,0.0,km1,0.040999999999999995,HYPE,no,no,0
1099,pre2.mtx.hgr,2,0.03,317214,0.0,km1,5.5760000000000005,HYPE,no,no,0
1100,pre2.mtx.hgr,4,0.03,528695,0.0,km1,5.606,HYPE,no,no,0
1101,pre2.mtx.hgr,8,0.03,588292,0.0,km1,5.494,HYPE,no,no,0
1102,pre2.mtx.hgr,16,0.03,711051,0.0,km1,5.4079999999999995,HYPE,no,no,0
1103,pre2.mtx.hgr,32,0.03,743414,0.0,km1,5.209,HYPE,no,no,0
1104,pre2.mtx.hgr,64,0.03,846496,0.0,km1,4.93,HYPE,no,no,0
1105,pre2.mtx.hgr,128,0.03,944350,0.0,km1,4.95,HYPE,no,no,0
1106,Pres_Poisson.mtx.hgr,2,0.03,1978,0.0,km1,0.218,HYPE,no,no,0
1107,Pres_Poisson.mtx.hgr,4,0.03,6112,0.0,km1,0.215,HYPE,no,no,0
1108,Pres_Poisson.mtx.hgr,8,0.03,9290,0.0,km1,0.217,HYPE,no,no,0
1109,Pres_Poisson.mtx.hgr,16,0.03,11780,0.0,km1,0.217,HYPE,no,no,0
1110,Pres_Poisson.mtx.hgr,32,0.03,17780,0.0,km1,0.218,HYPE,no,no,0
1111,Pres_Poisson.mtx.hgr,64,0.03,23812,0.0,km1,0.215,HYPE,no,no,0
1112,Pres_Poisson.mtx.hgr,128,0.03,36284,0.0,km1,0.215,HYPE,no,no,0
1113,psse2.mtx.hgr,2,0.03,3390,0.0,km1,0.055,HYPE,no,no,0
1114,psse2.mtx.hgr,4,0.03,4895,0.0,km1,0.055999999999999994,HYPE,no,no,0
1115,psse2.mtx.hgr,8,0.03,5715,0.0,km1,0.055,HYPE,no,no,0
1116,psse2.mtx.hgr,16,0.03,6293,0.0,km1,0.055,HYPE,no,no,0
1117,psse2.mtx.hgr,32,0.03,7007,0.0,km1,0.055,HYPE,no,no,0
1118,psse2.mtx.hgr,64,0.03,7945,0.0,km1,0.053,HYPE,no,no,0
1119,psse2.mtx.hgr,128,0.03,9711,0.0,km1,0.052000000000000005,HYPE,no,no,0
1120,qa8fk.mtx.hgr,2,0.03,7295,0.0,km1,0.655,HYPE,no,no,0
1121,qa8fk.mtx.hgr,4,0.03,31874,0.0,km1,0.643,HYPE,no,no,0
1122,qa8fk.mtx.hgr,8,0.03,45228,0.0,km1,0.635,HYPE,no,no,0
1123,qa8fk.mtx.hgr,16,0.03,64935,0.0,km1,0.637,HYPE,no,no,0
1124,qa8fk.mtx.hgr,32,0.03,91243,0.0,km1,0.644,HYPE,no,no,0
1125,qa8fk.mtx.hgr,64,0.03,123238,0.0,km1,0.643,HYPE,no,no,0
1126,qa8fk.mtx.hgr,128,0.03,155124,0.0,km1,0.631,HYPE,no,no,0
1127,rajat26.mtx.hgr,2,0.03,13410,0.0,km1,0.23399999999999999,HYPE,no,no,0
1128,rajat26.mtx.hgr,4,0.03,18432,0.0,km1,0.239,HYPE,no,no,0
1129,rajat26.mtx.hgr,8,0.03,26473,0.0,km1,0.23800000000000002,HYPE,no,no,0
1130,rajat26.mtx.hgr,16,0.03,31542,0.0,km1,0.24,HYPE,no,no,0
1131,rajat26.mtx.hgr,32,0.03,35704,0.0,km1,0.237,HYPE,no,no,0
1132,rajat26.mtx.hgr,64,0.03,37791,0.0,km1,0.237,HYPE,no,no,0
1133,rajat26.mtx.hgr,128,0.03,42082,0.0,km1,0.231,HYPE,no,no,0
1134,Reuters911.mtx.hgr,2,0.03,6140,0.0,km1,0.168,HYPE,no,no,0
1135,Reuters911.mtx.hgr,4,0.03,15665,0.0,km1,0.168,HYPE,no,no,0
1136,Reuters911.mtx.hgr,8,0.03,28346,0.0,km1,0.16899999999999998,HYPE,no,no,0
1137,Reuters911.mtx.hgr,16,0.03,45879,0.0,km1,0.171,HYPE,no,no,0
1138,Reuters911.mtx.hgr,32,0.03,68818,0.0,km1,0.172,HYPE,no,no,0
1139,Reuters911.mtx.hgr,64,0.03,96632,0.0,km1,0.17300000000000001,HYPE,no,no,0
1140,Reuters911.mtx.hgr,128,0.03,127379,0.0,km1,0.17300000000000001,HYPE,no,no,0
1141,RFdevice.mtx.hgr,2,0.03,15550,0.0,km1,0.34,HYPE,no,no,0
1142,RFdevice.mtx.hgr,4,0.03,27741,0.0,km1,0.33799999999999997,HYPE,no,no,0
1143,RFdevice.mtx.hgr,8,0.03,44205,0.0,km1,0.345,HYPE,no,no,0
1144,RFdevice.mtx.hgr,16,0.03,55710,0.0,km1,0.349,HYPE,no,no,0
1145,RFdevice.mtx.hgr,32,0.03,62875,0.0,km1,0.34700000000000003,HYPE,no,no,0
1146,RFdevice.mtx.hgr,64,0.03,74203,0.0,km1,0.34600000000000003,HYPE,no,no,0
1147,RFdevice.mtx.hgr,128,0.03,85636,0.0,km1,0.34600000000000003,HYPE,no,no,0
1148,rgg_n_2_18_s0.mtx.hgr,2,0.03,36926,0.0,km1,2.06,HYPE,no,no,0
1149,rgg_n_2_18_s0.mtx.hgr,4,0.03,76822,0.0,km1,2.029,HYPE,no,no,0
1150,rgg_n_2_18_s0.mtx.hgr,8,0.03,94408,0.0,km1,1.964,HYPE,no,no,0
1151,rgg_n_2_18_s0.mtx.hgr,16,0.03,108954,0.0,km1,1.954,HYPE,no,no,0
1152,rgg_n_2_18_s0.mtx.hgr,32,0.03,117602,0.0,km1,1.8630000000000002,HYPE,no,no,0
1153,rgg_n_2_18_s0.mtx.hgr,64,0.03,137110,0.0,km1,1.857,HYPE,no,no,0
1154,rgg_n_2_18_s0.mtx.hgr,128,0.03,147230,0.0,km1,1.921,HYPE,no,no,0
1155,rim.mtx.hgr,2,0.03,12166,0.0,km1,0.35600000000000004,HYPE,no,no,0
1156,rim.mtx.hgr,4,0.03,28193,0.0,km1,0.37200000000000005,HYPE,no,no,0
1157,rim.mtx.hgr,8,0.03,20978,0.0,km1,0.355,HYPE,no,no,0
1158,rim.mtx.hgr,16,0.03,26060,0.0,km1,0.341,HYPE,no,no,0
1159,rim.mtx.hgr,32,0.03,29916,0.0,km1,0.331,HYPE,no,no,0
1160,rim.mtx.hgr,64,0.03,39242,0.0,km1,0.327,HYPE,no,no,0
1161,rim.mtx.hgr,128,0.03,56659,0.0,km1,0.321,HYPE,no,no,0
1162,RM07R.mtx.hgr,2,0.03,151554,0.0,km1,17.919,HYPE,no,no,0
1163,RM07R.mtx.hgr,4,0.03,278476,0.0,km1,17.998,HYPE,no,no,0
1164,RM07R.mtx.hgr,8,0.03,434428,0.0,km1,18.074,HYPE,no,no,0
1165,RM07R.mtx.hgr,16,0.03,684087,0.0,km1,20.642,HYPE,no,no,0
1166,RM07R.mtx.hgr,32,0.03,948524,0.0,km1,18.011,HYPE,no,no,0
1167,RM07R.mtx.hgr,64,0.03,1100471,0.0,km1,17.628,HYPE,no,no,0
1168,RM07R.mtx.hgr,128,0.03,1496179,0.0,km1,17.417,HYPE,no,no,0
1169,rma10.mtx.hgr,2,0.03,6299,0.0,km1,0.775,HYPE,no,no,0
1170,rma10.mtx.hgr,4,0.03,13504,0.0,km1,0.787,HYPE,no,no,0
1171,rma10.mtx.hgr,8,0.03,18500,0.0,km1,0.7759999999999999,HYPE,no,no,0
1172,rma10.mtx.hgr,16,0.03,21925,0.0,km1,0.774,HYPE,no,no,0
1173,rma10.mtx.hgr,32,0.03,30093,0.0,km1,0.7879999999999999,HYPE,no,no,0
1174,rma10.mtx.hgr,64,0.03,41182,0.0,km1,0.7709999999999999,HYPE,no,no,0
1175,rma10.mtx.hgr,128,0.03,56690,0.0,km1,0.763,HYPE,no,no,0
1176,Rucci1.mtx.hgr,2,0.03,234945,0.0,km1,4.466,HYPE,no,no,0
1177,Rucci1.mtx.hgr,4,0.03,401075,0.0,km1,4.44,HYPE,no,no,0
1178,Rucci1.mtx.hgr,8,0.03,611337,0.0,km1,4.197,HYPE,no,no,0
1179,Rucci1.mtx.hgr,16,0.03,952692,0.0,km1,4.172,HYPE,no,no,0
1180,Rucci1.mtx.hgr,32,0.03,1334324,0.000291121,km1,3.897,HYPE,no,no,0
1181,Rucci1.mtx.hgr,64,0.03,1751535,0.0,km1,3.7030000000000003,HYPE,no,no,0
1182,Rucci1.mtx.hgr,128,0.03,1928148,0.0,km1,3.4760000000000004,HYPE,no,no,0
1183,s4dkt3m2.mtx.hgr,2,0.03,24084,0.0,km1,1.3780000000000001,HYPE,no,no,0
1184,s4dkt3m2.mtx.hgr,4,0.03,35775,0.0,km1,1.374,HYPE,no,no,0
1185,s4dkt3m2.mtx.hgr,8,0.03,49473,0.0,km1,1.349,HYPE,no,no,0
1186,s4dkt3m2.mtx.hgr,16,0.03,63480,0.0,km1,1.35,HYPE,no,no,0
1187,s4dkt3m2.mtx.hgr,32,0.03,72024,0.0,km1,1.36,HYPE,no,no,0
1188,s4dkt3m2.mtx.hgr,64,0.03,88551,0.0,km1,1.3459999999999999,HYPE,no,no,0
1189,s4dkt3m2.mtx.hgr,128,0.03,107427,0.0,km1,1.338,HYPE,no,no,0
1190,sat14_10pipe_q0_k.cnf.dual.hgr,2,0.03,26901,0.0,km1,12.578,HYPE,no,no,0
1191,sat14_10pipe_q0_k.cnf.dual.hgr,4,0.03,56626,0.0,km1,12.727,HYPE,no,no,0
1192,sat14_10pipe_q0_k.cnf.dual.hgr,8,0.03,87562,0.0,km1,12.802999999999999,HYPE,no,no,0
1193,sat14_10pipe_q0_k.cnf.dual.hgr,16,0.03,128347,7.6848e-06,km1,10.737,HYPE,no,no,0
1194,sat14_10pipe_q0_k.cnf.dual.hgr,32,0.03,182255,1.53695e-05,km1,10.698,HYPE,no,no,0
1195,sat14_10pipe_q0_k.cnf.dual.hgr,64,0.03,256934,3.0739e-05,km1,10.415999999999999,HYPE,no,no,0
1196,sat14_10pipe_q0_k.cnf.dual.hgr,128,0.03,362516,6.14779e-05,km1,10.25,HYPE,no,no,0
1197,sat14_10pipe_q0_k.cnf.hgr,2,0.03,1513226,0.0,km1,5.2589999999999995,HYPE,no,no,0
1198,sat14_10pipe_q0_k.cnf.hgr,4,0.03,1647911,0.0,km1,5.727,HYPE,no,no,0
1199,sat14_10pipe_q0_k.cnf.hgr,8,0.03,1756009,0.0,km1,5.272,HYPE,no,no,0
1200,sat14_10pipe_q0_k.cnf.hgr,16,0.03,1907909,0.0,km1,5.279,HYPE,no,no,0
1201,sat14_10pipe_q0_k.cnf.hgr,32,0.03,2090744,0.0,km1,5.037,HYPE,no,no,0
1202,sat14_10pipe_q0_k.cnf.hgr,64,0.03,2214004,0.0,km1,4.863,HYPE,no,no,0
1203,sat14_10pipe_q0_k.cnf.hgr,128,0.03,2338145,0.0,km1,4.783,HYPE,no,no,0
1204,sat14_10pipe_q0_k.cnf.primal.hgr,2,0.03,1329315,2.5759899999999997e-05,km1,4.821000000000001,HYPE,no,no,0
1205,sat14_10pipe_q0_k.cnf.primal.hgr,4,0.03,1668529,5.1519799999999994e-05,km1,4.928999999999999,HYPE,no,no,0
1206,sat14_10pipe_q0_k.cnf.primal.hgr,8,0.03,1908099,0.00010304,km1,4.845,HYPE,no,no,0
1207,sat14_10pipe_q0_k.cnf.primal.hgr,16,0.03,2084452,0.00020605799999999998,km1,4.909,HYPE,no,no,0
1208,sat14_10pipe_q0_k.cnf.primal.hgr,32,0.03,2207187,0.000412031,km1,4.736000000000001,HYPE,no,no,0
1209,sat14_10pipe_q0_k.cnf.primal.hgr,64,0.03,2324228,0.0008237230000000001,km1,4.494,HYPE,no,no,0
1210,sat14_10pipe_q0_k.cnf.primal.hgr,128,0.03,2409244,0.00164745,km1,4.211,HYPE,no,no,0
1211,sat14_11pipe_k.cnf.dual.hgr,2,0.03,30844,3.5816600000000003e-07,km1,31.851999999999997,HYPE,no,no,0
1212,sat14_11pipe_k.cnf.dual.hgr,4,0.03,77624,7.163320000000001e-07,km1,31.951999999999998,HYPE,no,no,0
1213,sat14_11pipe_k.cnf.dual.hgr,8,0.03,119964,1.4326599999999998e-06,km1,32.065,HYPE,no,no,0
1214,sat14_11pipe_k.cnf.dual.hgr,16,0.03,168782,2.8653199999999996e-06,km1,31.865,HYPE,no,no,0
1215,sat14_11pipe_k.cnf.dual.hgr,32,0.03,228642,5.73063e-06,km1,31.840999999999998,HYPE,no,no,0
1216,sat14_11pipe_k.cnf.dual.hgr,64,0.03,298670,1.14612e-05,km1,31.414,HYPE,no,no,0
1217,sat14_11pipe_k.cnf.dual.hgr,128,0.03,399388,2.2922100000000002e-05,km1,30.593000000000004,HYPE,no,no,0
1218,sat14_11pipe_k.cnf.hgr,2,0.03,4321471,0.0,km1,14.914000000000001,HYPE,no,no,0
1219,sat14_11pipe_k.cnf.hgr,4,0.03,4863265,0.0,km1,14.959000000000001,HYPE,no,no,0
1220,sat14_11pipe_k.cnf.hgr,8,0.03,4944497,0.0,km1,15.040999999999999,HYPE,no,no,0
1221,sat14_11pipe_k.cnf.hgr,16,0.03,5222404,8.956559999999999e-05,km1,14.169,HYPE,no,no,0
1222,sat14_11pipe_k.cnf.hgr,32,0.03,5528498,0.000179115,km1,13.620999999999999,HYPE,no,no,0
1223,sat14_11pipe_k.cnf.hgr,64,0.03,5842955,0.000358166,km1,13.525,HYPE,no,no,0
1224,sat14_11pipe_k.cnf.hgr,128,0.03,6023286,0.000716332,km1,13.300999999999998,HYPE,no,no,0
1225,sat14_11pipe_k.cnf.primal.hgr,2,0.03,3218758,2.23924e-05,km1,14.944,HYPE,no,no,0
1226,sat14_11pipe_k.cnf.primal.hgr,4,0.03,4088168,4.47848e-05,km1,15.405999999999999,HYPE,no,no,0
1227,sat14_11pipe_k.cnf.primal.hgr,8,0.03,4591160,8.956559999999999e-05,km1,15.562000000000001,HYPE,no,no,0
1228,sat14_11pipe_k.cnf.primal.hgr,16,0.03,5446757,0.000179115,km1,15.78,HYPE,no,no,0
1229,sat14_11pipe_k.cnf.primal.hgr,32,0.03,5665189,0.000358166,km1,15.517000000000001,HYPE,no,no,0
1230,sat14_11pipe_k.cnf.primal.hgr,64,0.03,5837897,0.000716332,km1,14.79,HYPE,no,no,0
1231,sat14_11pipe_k.cnf.primal.hgr,128,0.03,6193237,0.00143266,km1,14.277000000000001,HYPE,no,no,0
1232,sat14_11pipe_q0_k.cnf.dual.hgr,2,0.03,34875,0.0,km1,18.583,HYPE,no,no,0
1233,sat14_11pipe_q0_k.cnf.dual.hgr,4,0.03,71840,0.0,km1,18.733,HYPE,no,no,0
1234,sat14_11pipe_q0_k.cnf.dual.hgr,8,0.03,111850,0.0,km1,18.653,HYPE,no,no,0
1235,sat14_11pipe_q0_k.cnf.dual.hgr,16,0.03,164402,0.0,km1,18.756,HYPE,no,no,0
1236,sat14_11pipe_q0_k.cnf.dual.hgr,32,0.03,232745,1.0638599999999998e-05,km1,16.187,HYPE,no,no,0
1237,sat14_11pipe_q0_k.cnf.dual.hgr,64,0.03,328418,2.1277e-05,km1,15.72,HYPE,no,no,0
1238,sat14_11pipe_q0_k.cnf.dual.hgr,128,0.03,465717,4.25532e-05,km1,15.515,HYPE,no,no,0
1239,sat14_11pipe_q0_k.cnf.hgr,2,0.03,2205097,0.0,km1,7.835,HYPE,no,no,0
1240,sat14_11pipe_q0_k.cnf.hgr,4,0.03,2416278,0.0,km1,7.7,HYPE,no,no,0
1241,sat14_11pipe_q0_k.cnf.hgr,8,0.03,2575165,0.0,km1,7.726,HYPE,no,no,0
1242,sat14_11pipe_q0_k.cnf.hgr,16,0.03,2724619,0.0,km1,7.7170000000000005,HYPE,no,no,0
1243,sat14_11pipe_q0_k.cnf.hgr,32,0.03,2965423,0.0,km1,7.835,HYPE,no,no,0
1244,sat14_11pipe_q0_k.cnf.hgr,64,0.03,3164154,0.0,km1,7.394,HYPE,no,no,0
1245,sat14_11pipe_q0_k.cnf.hgr,128,0.03,3307779,0.0,km1,7.132999999999999,HYPE,no,no,0
1246,sat14_11pipe_q0_k.cnf.primal.hgr,2,0.03,1918477,0.0,km1,7.4110000000000005,HYPE,no,no,0
1247,sat14_11pipe_q0_k.cnf.primal.hgr,4,0.03,2349217,0.0,km1,7.442,HYPE,no,no,0
1248,sat14_11pipe_q0_k.cnf.primal.hgr,8,0.03,2721707,7.674010000000001e-05,km1,7.518,HYPE,no,no,0
1249,sat14_11pipe_q0_k.cnf.primal.hgr,16,0.03,2957326,0.000153468,km1,7.325,HYPE,no,no,0
1250,sat14_11pipe_q0_k.cnf.primal.hgr,32,0.03,3184874,0.000306937,km1,7.207999999999999,HYPE,no,no,0
1251,sat14_11pipe_q0_k.cnf.primal.hgr,64,0.03,3308962,0.000613874,km1,6.853,HYPE,no,no,0
1252,sat14_11pipe_q0_k.cnf.primal.hgr,128,0.03,3468806,0.00122699,km1,6.551,HYPE,no,no,0
1253,sat14_6s10.cnf.dual.hgr,2,0.03,9927,0.0,km1,0.365,HYPE,no,no,0
1254,sat14_6s10.cnf.dual.hgr,4,0.03,15040,0.0,km1,0.363,HYPE,no,no,0
1255,sat14_6s10.cnf.dual.hgr,8,0.03,18403,0.0,km1,0.365,HYPE,no,no,0
1256,sat14_6s10.cnf.dual.hgr,16,0.03,21900,0.0,km1,0.368,HYPE,no,no,0
1257,sat14_6s10.cnf.dual.hgr,32,0.03,23642,0.0,km1,0.363,HYPE,no,no,0
1258,sat14_6s10.cnf.dual.hgr,64,0.03,25526,0.0,km1,0.36700000000000005,HYPE,no,no,0
1259,sat14_6s10.cnf.dual.hgr,128,0.03,27151,0.0,km1,0.359,HYPE,no,no,0
1260,sat14_6s10.cnf.hgr,2,0.03,24906,0.0,km1,0.163,HYPE,no,no,0
1261,sat14_6s10.cnf.hgr,4,0.03,36675,0.0,km1,0.166,HYPE,no,no,0
1262,sat14_6s10.cnf.hgr,8,0.03,45150,0.0,km1,0.16699999999999998,HYPE,no,no,0
1263,sat14_6s10.cnf.hgr,16,0.03,50302,0.0,km1,0.165,HYPE,no,no,0
1264,sat14_6s10.cnf.hgr,32,0.03,53021,0.0,km1,0.162,HYPE,no,no,0
1265,sat14_6s10.cnf.hgr,64,0.03,56243,0.0,km1,0.161,HYPE,no,no,0
1266,sat14_6s10.cnf.hgr,128,0.03,57855,0.0,km1,0.161,HYPE,no,no,0
1267,sat14_6s10.cnf.primal.hgr,2,0.03,26055,0.0,km1,0.14,HYPE,no,no,0
1268,sat14_6s10.cnf.primal.hgr,4,0.03,39326,0.0,km1,0.14,HYPE,no,no,0
1269,sat14_6s10.cnf.primal.hgr,8,0.03,46255,0.0,km1,0.141,HYPE,no,no,0
1270,sat14_6s10.cnf.primal.hgr,16,0.03,50377,0.0,km1,0.139,HYPE,no,no,0
1271,sat14_6s10.cnf.primal.hgr,32,0.03,52744,0.0,km1,0.136,HYPE,no,no,0
1272,sat14_6s10.cnf.primal.hgr,64,0.03,55625,0.0,km1,0.133,HYPE,no,no,0
1273,sat14_6s10.cnf.primal.hgr,128,0.03,58145,0.0,km1,0.128,HYPE,no,no,0
1274,sat14_6s11-opt.cnf.dual.hgr,2,0.03,10391,0.0,km1,0.35700000000000004,HYPE,no,no,0
1275,sat14_6s11-opt.cnf.dual.hgr,4,0.03,15822,0.0,km1,0.358,HYPE,no,no,0
1276,sat14_6s11-opt.cnf.dual.hgr,8,0.03,19604,0.0,km1,0.36,HYPE,no,no,0
1277,sat14_6s11-opt.cnf.dual.hgr,16,0.03,22826,0.0,km1,0.361,HYPE,no,no,0
1278,sat14_6s11-opt.cnf.dual.hgr,32,0.03,24688,0.0,km1,0.361,HYPE,no,no,0
1279,sat14_6s11-opt.cnf.dual.hgr,64,0.03,25978,0.0,km1,0.406,HYPE,no,no,0
1280,sat14_6s11-opt.cnf.dual.hgr,128,0.03,27662,0.0,km1,0.37,HYPE,no,no,0
1281,sat14_6s11-opt.cnf.hgr,2,0.03,25283,0.0,km1,0.162,HYPE,no,no,0
1282,sat14_6s11-opt.cnf.hgr,4,0.03,37680,0.0,km1,0.165,HYPE,no,no,0
1283,sat14_6s11-opt.cnf.hgr,8,0.03,43126,0.0,km1,0.166,HYPE,no,no,0
1284,sat14_6s11-opt.cnf.hgr,16,0.03,48079,0.0,km1,0.163,HYPE,no,no,0
1285,sat14_6s11-opt.cnf.hgr,32,0.03,52603,0.0,km1,0.16,HYPE,no,no,0
1286,sat14_6s11-opt.cnf.hgr,64,0.03,55813,0.0,km1,0.157,HYPE,no,no,0
1287,sat14_6s11-opt.cnf.hgr,128,0.03,57444,0.0,km1,0.155,HYPE,no,no,0
1288,sat14_6s11-opt.cnf.primal.hgr,2,0.03,23834,0.0,km1,0.138,HYPE,no,no,0
1289,sat14_6s11-opt.cnf.primal.hgr,4,0.03,38346,0.0,km1,0.142,HYPE,no,no,0
1290,sat14_6s11-opt.cnf.primal.hgr,8,0.03,46958,0.0,km1,0.138,HYPE,no,no,0
1291,sat14_6s11-opt.cnf.primal.hgr,16,0.03,48254,0.0,km1,0.136,HYPE,no,no,0
1292,sat14_6s11-opt.cnf.primal.hgr,32,0.03,52694,0.0,km1,0.135,HYPE,no,no,0
1293,sat14_6s11-opt.cnf.primal.hgr,64,0.03,54602,0.0,km1,0.131,HYPE,no,no,0
1294,sat14_6s11-opt.cnf.primal.hgr,128,0.03,56889,0.0,km1,0.127,HYPE,no,no,0
1295,sat14_6s12.cnf.dual.hgr,2,0.03,9091,0.0,km1,0.363,HYPE,no,no,0
1296,sat14_6s12.cnf.dual.hgr,4,0.03,16105,0.0,km1,0.368,HYPE,no,no,0
1297,sat14_6s12.cnf.dual.hgr,8,0.03,19157,0.0,km1,0.365,HYPE,no,no,0
1298,sat14_6s12.cnf.dual.hgr,16,0.03,21911,0.0,km1,0.366,HYPE,no,no,0
1299,sat14_6s12.cnf.dual.hgr,32,0.03,23888,0.0,km1,0.366,HYPE,no,no,0
1300,sat14_6s12.cnf.dual.hgr,64,0.03,25756,0.0,km1,0.363,HYPE,no,no,0
1301,sat14_6s12.cnf.dual.hgr,128,0.03,27429,0.0,km1,0.361,HYPE,no,no,0
1302,sat14_6s12.cnf.hgr,2,0.03,23816,0.0,km1,0.16399999999999998,HYPE,no,no,0
1303,sat14_6s12.cnf.hgr,4,0.03,35321,0.0,km1,0.165,HYPE,no,no,0
1304,sat14_6s12.cnf.hgr,8,0.03,45151,0.0,km1,0.165,HYPE,no,no,0
1305,sat14_6s12.cnf.hgr,16,0.03,50064,0.0,km1,0.165,HYPE,no,no,0
1306,sat14_6s12.cnf.hgr,32,0.03,52617,0.0,km1,0.163,HYPE,no,no,0
1307,sat14_6s12.cnf.hgr,64,0.03,55916,0.0,km1,0.16,HYPE,no,no,0
1308,sat14_6s12.cnf.hgr,128,0.03,58515,0.0,km1,0.157,HYPE,no,no,0
1309,sat14_6s12.cnf.primal.hgr,2,0.03,24005,0.0,km1,0.141,HYPE,no,no,0
1310,sat14_6s12.cnf.primal.hgr,4,0.03,39936,0.0,km1,0.139,HYPE,no,no,0
1311,sat14_6s12.cnf.primal.hgr,8,0.03,46354,0.0,km1,0.14,HYPE,no,no,0
1312,sat14_6s12.cnf.primal.hgr,16,0.03,50155,0.0,km1,0.139,HYPE,no,no,0
1313,sat14_6s12.cnf.primal.hgr,32,0.03,53677,0.0,km1,0.13699999999999998,HYPE,no,no,0
1314,sat14_6s12.cnf.primal.hgr,64,0.03,55306,0.0,km1,0.133,HYPE,no,no,0
1315,sat14_6s12.cnf.primal.hgr,128,0.03,56847,0.0,km1,0.129,HYPE,no,no,0
1316,sat14_6s130-opt.cnf.dual.hgr,2,0.03,10382,0.0,km1,0.5479999999999999,HYPE,no,no,0
1317,sat14_6s130-opt.cnf.dual.hgr,4,0.03,18596,0.0,km1,0.544,HYPE,no,no,0
1318,sat14_6s130-opt.cnf.dual.hgr,8,0.03,23056,0.0,km1,0.546,HYPE,no,no,0
1319,sat14_6s130-opt.cnf.dual.hgr,16,0.03,26946,0.0,km1,0.546,HYPE,no,no,0
1320,sat14_6s130-opt.cnf.dual.hgr,32,0.03,30865,0.0,km1,0.563,HYPE,no,no,0
1321,sat14_6s130-opt.cnf.dual.hgr,64,0.03,33945,0.0,km1,0.5429999999999999,HYPE,no,no,0
1322,sat14_6s130-opt.cnf.dual.hgr,128,0.03,37250,0.0,km1,0.545,HYPE,no,no,0
1323,sat14_6s130-opt.cnf.hgr,2,0.03,30298,0.0,km1,0.247,HYPE,no,no,0
1324,sat14_6s130-opt.cnf.hgr,4,0.03,55953,0.0,km1,0.244,HYPE,no,no,0
1325,sat14_6s130-opt.cnf.hgr,8,0.03,62959,0.0,km1,0.242,HYPE,no,no,0
1326,sat14_6s130-opt.cnf.hgr,16,0.03,69486,0.0,km1,0.243,HYPE,no,no,0
1327,sat14_6s130-opt.cnf.hgr,32,0.03,74817,0.0,km1,0.242,HYPE,no,no,0
1328,sat14_6s130-opt.cnf.hgr,64,0.03,79096,0.0,km1,0.248,HYPE,no,no,0
1329,sat14_6s130-opt.cnf.hgr,128,0.03,83601,0.0,km1,0.235,HYPE,no,no,0
1330,sat14_6s130-opt.cnf.primal.hgr,2,0.03,41864,0.0,km1,0.204,HYPE,no,no,0
1331,sat14_6s130-opt.cnf.primal.hgr,4,0.03,53833,0.0,km1,0.20600000000000002,HYPE,no,no,0
1332,sat14_6s130-opt.cnf.primal.hgr,8,0.03,65029,0.0,km1,0.218,HYPE,no,no,0
1333,sat14_6s130-opt.cnf.primal.hgr,16,0.03,70976,0.0,km1,0.20600000000000002,HYPE,no,no,0
1334,sat14_6s130-opt.cnf.primal.hgr,32,0.03,76212,0.0,km1,0.20600000000000002,HYPE,no,no,0
1335,sat14_6s130-opt.cnf.primal.hgr,64,0.03,80011,0.0,km1,0.201,HYPE,no,no,0
1336,sat14_6s130-opt.cnf.primal.hgr,128,0.03,83375,0.0,km1,0.198,HYPE,no,no,0
