algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,1,2,0.03,1,0.029949,79.7142,km1,16925,16925,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,2,2,0.03,1,0.029949,79.4765,km1,16925,16925,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,3,2,0.03,1,0.029949,108.845,km1,16925,16925,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,4,2,0.03,1,0.029949,109.353,km1,16925,16925,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,5,2,0.03,1,0.029949,108.628,km1,16925,16925,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,6,2,0.03,1,0.029949,108.869,km1,16925,16925,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,7,2,0.03,1,0.029949,108.694,km1,16925,16925,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,8,2,0.03,1,0.029949,109.366,km1,16925,16925,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,9,2,0.03,1,0.029949,109.684,km1,16925,16925,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,10,32,0.03,1,0.0298423,18.1823,km1,63135,63135,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,1,32,0.03,1,0.0298423,24.2192,km1,63135,63135,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,2,32,0.03,1,0.0298423,24.1638,km1,63135,63135,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,3,32,0.03,1,0.0298423,24.197,km1,63135,63135,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,4,32,0.03,1,0.0298423,24.21,km1,63135,63135,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,5,32,0.03,1,0.0298423,18.1832,km1,63135,63135,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,6,32,0.03,1,0.0298423,18.1694,km1,63135,63135,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,7,32,0.03,1,0.0298423,18.1654,km1,63135,63135,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,8,32,0.03,1,0.0298423,18.2066,km1,63135,63135,no
