algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-K,as-skitter.graph.hgr,no,6,32,0.03,1,0.029985,4331.64,km1,1156370,1156370,no
KaHyPar-K,as-skitter.graph.hgr,no,7,32,0.03,1,0.029985,4297.97,km1,1156370,1156370,no
KaHyPar-K,as-skitter.graph.hgr,no,8,32,0.03,1,0.029985,4308.83,km1,1156370,1156370,no
KaHyPar-K,as-skitter.graph.hgr,no,9,32,0.03,1,0.029985,4322.71,km1,1156370,1156370,no
KaHyPar-K,as-skitter.graph.hgr,no,10,4,0.03,1,0.0299929,4711.42,km1,439112,439112,no
KaHyPar-K,as-skitter.graph.hgr,no,1,4,0.03,1,0.0299929,6771.35,km1,439112,439112,no
KaHyPar-K,as-skitter.graph.hgr,no,2,4,0.03,1,0.0299929,6804.05,km1,439112,439112,no
KaHyPar-K,as-skitter.graph.hgr,no,3,4,0.03,1,0.0299929,6814.39,km1,439112,439112,no
KaHyPar-K,as-skitter.graph.hgr,no,4,4,0.03,1,0.0299929,6813.87,km1,439112,439112,no
KaHyPar-K,as-skitter.graph.hgr,no,5,4,0.03,1,0.0299929,4719.81,km1,439112,439112,no
KaHyPar-K,as-skitter.graph.hgr,no,6,4,0.03,1,0.0299929,4712.79,km1,439112,439112,no
KaHyPar-K,as-skitter.graph.hgr,no,7,4,0.03,1,0.0299929,4730.55,km1,439112,439112,no
KaHyPar-K,as-skitter.graph.hgr,no,8,4,0.03,1,0.0299929,4703.93,km1,439112,439112,no
KaHyPar-K,as-skitter.graph.hgr,no,9,4,0.03,1,0.0299929,4712.4,km1,439112,439112,no
KaHyPar-K,as-skitter.graph.hgr,no,10,64,0.03,1,0.029985,9483.1,km1,1536170,1536170,no
KaHyPar-K,as-skitter.graph.hgr,no,1,64,0.03,1,0.029985,9486.38,km1,1536170,1536170,no
KaHyPar-K,as-skitter.graph.hgr,no,2,64,0.03,1,0.029985,9515.75,km1,1536170,1536170,no
KaHyPar-K,as-skitter.graph.hgr,no,3,64,0.03,1,0.029985,9489.75,km1,1536170,1536170,no
KaHyPar-K,as-skitter.graph.hgr,no,4,64,0.03,1,0.029985,9627.2,km1,1536170,1536170,no
KaHyPar-K,as-skitter.graph.hgr,no,5,64,0.03,1,0.029985,9512.7,km1,1536170,1536170,no
KaHyPar-K,as-skitter.graph.hgr,no,6,64,0.03,1,0.029985,9634.33,km1,1536170,1536170,no
KaHyPar-K,as-skitter.graph.hgr,no,7,64,0.03,1,0.029985,9527.0,km1,1536170,1536170,no
KaHyPar-K,as-skitter.graph.hgr,no,8,64,0.03,1,0.029985,9422.35,km1,1536170,1536170,no
KaHyPar-K,as-skitter.graph.hgr,no,9,64,0.03,1,0.029985,9416.14,km1,1536170,1536170,no
KaHyPar-K,as-skitter.graph.hgr,no,10,8,0.03,1,0.0299999,8236.61,km1,606798,606798,no
KaHyPar-K,as-skitter.graph.hgr,no,1,8,0.03,1,0.0299999,8235.89,km1,606798,606798,no
KaHyPar-K,as-skitter.graph.hgr,no,2,8,0.03,1,0.0299999,8240.8,km1,606798,606798,no
KaHyPar-K,as-skitter.graph.hgr,no,3,8,0.03,1,0.0299999,8230.9,km1,606798,606798,no
KaHyPar-K,as-skitter.graph.hgr,no,4,8,0.03,1,0.0299999,8232.75,km1,606798,606798,no
KaHyPar-K,as-skitter.graph.hgr,no,5,8,0.03,1,0.0299999,8250.11,km1,606798,606798,no
KaHyPar-K,as-skitter.graph.hgr,no,6,8,0.03,1,0.0299999,8246.05,km1,606798,606798,no
KaHyPar-K,as-skitter.graph.hgr,no,7,8,0.03,1,0.0299999,8249.41,km1,606798,606798,no
KaHyPar-K,as-skitter.graph.hgr,no,8,8,0.03,1,0.0299999,8236.39,km1,606798,606798,no
KaHyPar-K,as-skitter.graph.hgr,no,9,8,0.03,1,0.0299999,8258.72,km1,606798,606798,no
KaHyPar-K,citationCiteseer.graph.hgr,no,10,128,0.03,1,0.029552,339.403,km1,265465,265465,no
KaHyPar-K,citationCiteseer.graph.hgr,no,1,128,0.03,1,0.029552,262.14,km1,265465,265465,no
KaHyPar-K,citationCiteseer.graph.hgr,no,2,128,0.03,1,0.029552,341.324,km1,265465,265465,no
KaHyPar-K,citationCiteseer.graph.hgr,no,3,128,0.03,1,0.029552,261.854,km1,265465,265465,no
KaHyPar-K,citationCiteseer.graph.hgr,no,4,128,0.03,1,0.029552,339.981,km1,265465,265465,no
KaHyPar-K,citationCiteseer.graph.hgr,no,5,128,0.03,1,0.029552,262.101,km1,265465,265465,no
KaHyPar-K,citationCiteseer.graph.hgr,no,6,128,0.03,1,0.029552,339.641,km1,265465,265465,no
KaHyPar-K,citationCiteseer.graph.hgr,no,7,128,0.03,1,0.029552,261.604,km1,265465,265465,no
KaHyPar-K,citationCiteseer.graph.hgr,no,8,128,0.03,1,0.029552,339.823,km1,265465,265465,no
KaHyPar-K,citationCiteseer.graph.hgr,no,9,128,0.03,1,0.029552,262.569,km1,265465,265465,no
KaHyPar-K,citationCiteseer.graph.hgr,no,10,16,0.03,1,0.0289017,515.567,km1,138282,138282,no
KaHyPar-K,citationCiteseer.graph.hgr,no,1,16,0.03,1,0.0289017,380.137,km1,138282,138282,no
KaHyPar-K,citationCiteseer.graph.hgr,no,2,16,0.03,1,0.0289017,380.429,km1,138282,138282,no
