algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,10,16,0.03,1,0.029910000000000103,200.094,km1,53958,53958,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,1,16,0.03,1,0.029910000000000103,219.561,km1,53882,53882,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,2,16,0.03,1,0.029910000000000103,241.967,km1,53410,53410,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,3,16,0.03,1,0.029910000000000103,207.716,km1,54198,54198,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,4,16,0.03,1,0.029910000000000103,161.837,km1,53398,53398,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,5,16,0.03,1,0.029910000000000103,166.075,km1,53520,53520,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,6,16,0.03,1,0.029910000000000103,204.416,km1,53558,53558,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,7,16,0.03,1,0.029910000000000103,187.446,km1,53129,53129,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,8,16,0.03,1,0.029910000000000103,264.633,km1,53498,53498,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,9,16,0.03,1,0.029910000000000103,233.788,km1,53764,53764,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,10,2,0.03,1,0.028259999999999952,31.8317,km1,18755,18755,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,1,2,0.03,1,0.029979999999999896,32.1366,km1,19653,19653,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,2,2,0.03,1,0.029979999999999896,25.7593,km1,18937,18937,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,3,2,0.03,1,0.029979999999999896,30.9952,km1,18689,18689,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,4,2,0.03,1,0.029979999999999896,32.8351,km1,19097,19097,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,5,2,0.03,1,0.029930000000000012,29.7034,km1,19362,19362,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,6,2,0.03,1,0.029910000000000103,29.2505,km1,18689,18689,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,7,2,0.03,1,0.029970000000000052,29.3915,km1,19055,19055,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,8,2,0.03,1,0.029979999999999896,31.5543,km1,18557,18557,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,9,2,0.03,1,0.029979999999999896,28.3469,km1,17962,17962,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,10,32,0.03,1,0.02984000000000009,481.603,km1,61703,61703,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,1,32,0.03,1,0.02984000000000009,632.727,km1,61685,61685,no
