algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaFFPa-StrongS*,as-skitter.graph,no,2,4,0.03,1,0.02998999999999996,2140.18,km1,461335,461335,no
KaFFPa-StrongS*,as-skitter.graph,no,3,4,0.03,1,0.02998999999999996,875.395,km1,444994,444994,no
KaFFPa-StrongS*,as-skitter.graph,no,4,4,0.03,1,0.02998999999999996,1971.86,km1,461926,461926,no
KaFFPa-StrongS*,as-skitter.graph,no,5,4,0.03,1,0.02998999999999996,1789.47,km1,436338,436338,no
KaFFPa-StrongS*,as-skitter.graph,no,6,4,0.03,1,0.02998999999999996,1767.84,km1,425795,425795,no
KaFFPa-StrongS*,as-skitter.graph,no,7,4,0.03,1,0.02998999999999996,1238.39,km1,431526,431526,no
KaFFPa-StrongS*,as-skitter.graph,no,8,4,0.03,1,0.02998999999999996,2695.22,km1,434300,434300,no
KaFFPa-StrongS*,as-skitter.graph,no,9,4,0.03,1,0.02998999999999996,1314.38,km1,442481,442481,no
KaFFPa-StrongS*,as-skitter.graph,no,10,64,0.03,1,0.029870000000000063,20439.9,km1,1565554,1565554,no
KaFFPa-StrongS*,as-skitter.graph,yes,1,64,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-StrongS*,as-skitter.graph,yes,2,64,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-StrongS*,as-skitter.graph,yes,3,64,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-StrongS*,as-skitter.graph,yes,4,64,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-StrongS*,as-skitter.graph,yes,5,64,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-StrongS*,as-skitter.graph,no,6,64,0.03,1,0.029870000000000063,26351.5,km1,1565388,1565388,no
KaFFPa-StrongS*,as-skitter.graph,yes,7,64,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-StrongS*,as-skitter.graph,no,8,64,0.03,1,0.029870000000000063,24863.6,km1,1548704,1548704,no
KaFFPa-StrongS*,as-skitter.graph,no,9,64,0.03,1,0.029870000000000063,24331.5,km1,1582504,1582504,no
KaFFPa-StrongS*,as-skitter.graph,no,10,8,0.03,1,0.02998999999999996,3126.18,km1,626752,626752,no
KaFFPa-StrongS*,as-skitter.graph,no,1,8,0.03,1,0.02998999999999996,5081.61,km1,617355,617355,no
KaFFPa-StrongS*,as-skitter.graph,no,2,8,0.03,1,0.02998999999999996,3426.53,km1,616020,616020,no
KaFFPa-StrongS*,as-skitter.graph,no,3,8,0.03,1,0.02998999999999996,5269.9,km1,612171,612171,no
KaFFPa-StrongS*,as-skitter.graph,no,4,8,0.03,1,0.02998999999999996,1883.45,km1,615496,615496,no
KaFFPa-StrongS*,as-skitter.graph,no,5,8,0.03,1,0.02998999999999996,2698.77,km1,614342,614342,no
KaFFPa-StrongS*,as-skitter.graph,no,6,8,0.03,1,0.02998999999999996,3926.93,km1,634025,634025,no
KaFFPa-StrongS*,as-skitter.graph,no,7,8,0.03,1,0.02998999999999996,3393.42,km1,623355,623355,no
KaFFPa-StrongS*,as-skitter.graph,no,8,8,0.03,1,0.02998999999999996,3021.96,km1,626134,626134,no
KaFFPa-StrongS*,as-skitter.graph,no,9,8,0.03,1,0.02998999999999996,3252.85,km1,632243,632243,no
KaFFPa-StrongS*,citationCiteseer.graph,no,10,128,0.03,1,0.029079999999999995,6886.37,km1,268681,268681,no
KaFFPa-StrongS*,citationCiteseer.graph,no,1,128,0.03,1,0.029079999999999995,10365.8,km1,265215,265215,no
KaFFPa-StrongS*,citationCiteseer.graph,no,2,128,0.03,1,0.029079999999999995,9994.1,km1,266784,266784,no
KaFFPa-StrongS*,citationCiteseer.graph,no,3,128,0.03,1,0.029079999999999995,9451.9,km1,266659,266659,no
KaFFPa-StrongS*,citationCiteseer.graph,no,4,128,0.03,1,0.029079999999999995,5640.67,km1,266096,266096,no
KaFFPa-StrongS*,citationCiteseer.graph,no,5,128,0.03,1,0.029079999999999995,9870.47,km1,264788,264788,no
KaFFPa-StrongS*,citationCiteseer.graph,no,6,128,0.03,1,0.029079999999999995,7300.84,km1,268869,268869,no
KaFFPa-StrongS*,citationCiteseer.graph,no,7,128,0.03,1,0.029079999999999995,7162.91,km1,268694,268694,no
KaFFPa-StrongS*,citationCiteseer.graph,no,8,128,0.03,1,0.029079999999999995,8051.56,km1,265696,265696,no
KaFFPa-StrongS*,citationCiteseer.graph,no,9,128,0.03,1,0.029079999999999995,10448.8,km1,266018,266018,no
KaFFPa-StrongS*,citationCiteseer.graph,no,10,16,0.03,1,0.029910000000000103,658.641,km1,138518,138518,no
KaFFPa-StrongS*,citationCiteseer.graph,no,1,16,0.03,1,0.029910000000000103,1077.14,km1,137314,137314,no
KaFFPa-StrongS*,citationCiteseer.graph,no,2,16,0.03,1,0.029910000000000103,660.572,km1,139812,139812,no
KaFFPa-StrongS*,citationCiteseer.graph,no,3,16,0.03,1,0.029910000000000103,545.815,km1,135609,135609,no
KaFFPa-StrongS*,citationCiteseer.graph,no,4,16,0.03,1,0.029910000000000103,741.516,km1,139507,139507,no
KaFFPa-StrongS*,citationCiteseer.graph,no,5,16,0.03,1,0.029910000000000103,554.781,km1,141245,141245,no
KaFFPa-StrongS*,citationCiteseer.graph,no,6,16,0.03,1,0.029910000000000103,338.409,km1,141368,141368,no
KaFFPa-StrongS*,citationCiteseer.graph,no,7,16,0.03,1,0.029910000000000103,460.959,km1,137230,137230,no
KaFFPa-StrongS*,citationCiteseer.graph,no,8,16,0.03,1,0.029910000000000103,516.843,km1,138198,138198,no
KaFFPa-StrongS*,citationCiteseer.graph,no,9,16,0.03,1,0.029910000000000103,529.398,km1,140832,140832,no
KaFFPa-StrongS*,citationCiteseer.graph,no,10,2,0.03,1,8.000000000008001e-05,76.8833,km1,32218,32218,no
