algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,2,32,0.03,1,0.0299831,65.2909,km1,61070,61070,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,3,32,0.03,1,0.0299831,65.2643,km1,61070,61070,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,4,32,0.03,1,0.0299831,65.1024,km1,61070,61070,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,5,32,0.03,1,0.0299831,64.9966,km1,61070,61070,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,6,32,0.03,1,0.0299831,65.0678,km1,61070,61070,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,7,32,0.03,1,0.0299831,88.4584,km1,61070,61070,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,8,32,0.03,1,0.0299831,88.8439,km1,61070,61070,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,9,32,0.03,1,0.0299831,88.6698,km1,61070,61070,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,10,4,0.03,1,0.0298786,63.3384,km1,31338,31338,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,1,4,0.03,1,0.0298786,63.4281,km1,31338,31338,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,2,4,0.03,1,0.0298786,63.2616,km1,31338,31338,no
